93.834,22.133,10.418,61.634,84.493,52.447,83.571,5.628,77.914,57.349,22,26,16,47,9,35,26,48,41,20,0.008,0.172,0.192,0.096,0.021,0.109,0.034,0.223,0.056,0.089,3,7
3.645,7.905,73.988,93.298,59.228,31.185,18.215,36.82,37.728,92.603,43,0,34,13,13,39,45,35,23,4,0.186,0.156,0.052,0.007,0.069,0.133,0.16,0.121,0.113,0.003,3,7
8.273,7.046,83.251,54.648,75.744,44.182,78.763,10.596,35.753,11.138,39,2,42,23,33,11,31,29,15,45,0.174,0.158,0.02,0.07,0.031,0.085,0.024,0.164,0.105,0.171,3,7
59.626,93.648,61.381,24.014,84.099,85.578,72.937,52.715,60.766,85.05,22,32,48,29,26,21,2,9,15,8,0.129,0.02,0.14,0.255,0.048,0.04,0.071,0.144,0.121,0.033,3,7
51.925,84.309,31.983,81.109,85.478,97.238,35.17,34.162,65.261,37.543,21,12,26,21,33,7,8,47,35,18,0.119,0.035,0.17,0.049,0.049,0,0.148,0.182,0.098,0.151,3,7
94.893,68.688,52.575,11.863,24.508,83.859,54.771,81.847,93.985,53.119,20,45,47,6,29,27,45,6,21,12,0.009,0.094,0.138,0.221,0.202,0.043,0.131,0.035,0.012,0.115,3,7
75.765,6.799,10.444,71.893,86.33,55.171,69.288,94.383,44.512,34.591,31,18,4,29,44,5,2,40,43,20,0.058,0.203,0.187,0.065,0.042,0.089,0.056,0.022,0.134,0.143,3,7
73.078,23.477,54.577,18.802,77.192,60.232,64.651,69.081,21.709,36.26,46,23,46,30,35,10,38,16,29,43,0.034,0.18,0.093,0.199,0.014,0.054,0.056,0.029,0.189,0.15,3,7
48.437,84.189,4.006,55.923,55.404,35.782,74.965,18.721,12.025,20.097,25,3,14,37,40,11,31,10,6,35,0.087,0,0.17,0.081,0.084,0.103,0.038,0.137,0.148,0.152,3,7
25.228,71.642,57.342,19.824,22.618,52.551,23.184,84.018,76.488,87.588,5,18,2,8,45,11,21,5,42,7,0.156,0.053,0.074,0.172,0.197,0.094,0.175,0.011,0.062,0.004,3,7
69.546,84.405,1.571,26.032,39.849,71.377,98.482,89.596,91.314,59.095,0,35,13,31,21,47,21,5,6,44,0.072,0.054,0.247,0.197,0.157,0.093,0.012,0.025,0.021,0.122,3,7
31.315,3.632,31.142,3.362,10.796,72.126,71.313,8.856,46.06,60.98,24,20,33,22,9,13,39,27,29,5,0.107,0.168,0.114,0.17,0.144,0.006,0.027,0.161,0.077,0.026,3,7
73.949,5.059,41.323,20.556,79.845,71.479,65.026,27.235,2.792,38.632,28,47,40,35,1,12,39,32,34,21,0.026,0.196,0.108,0.154,0,0.025,0.052,0.137,0.196,0.106,3,7
50.019,83.582,3.069,21.703,24.711,27.144,51.265,27.554,45.75,82.687,47,36,10,35,14,27,4,16,10,39,0.097,0.02,0.172,0.149,0.129,0.133,0.068,0.125,0.083,0.024,3,7
61.559,0.857,16.038,20.1,5.921,36.943,53.636,31.144,61.421,69.498,32,12,0,6,47,35,45,47,9,48,0.035,0.183,0.138,0.131,0.186,0.1,0.061,0.12,0.025,0.021,3,7
43.824,23.549,60.725,7.74,34.732,33.699,20.367,33.061,76.771,94.895,12,8,47,20,44,49,48,23,39,30,0.088,0.12,0.078,0.153,0.12,0.124,0.146,0.112,0.047,0.011,3,7
54.185,69.288,84.399,95.419,40.929,70.48,35.144,62.32,78.461,2.464,8,49,28,27,22,4,26,30,33,16,0.102,0.091,0.041,0.014,0.143,0.06,0.16,0.096,0.059,0.233,3,7
56.096,88.62,52.194,16.885,74.052,90.618,5.472,1.896,41.452,70.007,8,34,29,15,37,30,28,10,44,8,0.074,0.024,0.098,0.163,0.058,0.017,0.198,0.191,0.133,0.044,3,7
10.732,81.519,60.385,97.022,22.537,58.729,42.038,69.455,52.245,66.111,15,39,31,13,48,38,4,48,24,29,0.19,0.051,0.092,0.005,0.181,0.099,0.118,0.081,0.106,0.079,3,7
58.384,44.065,60.857,61.385,49.008,61.625,83.569,79.388,78.979,21.975,48,2,15,35,10,43,22,30,19,48,0.116,0.146,0.09,0.098,0.132,0.102,0.01,0.029,0.025,0.251,3,7
25.392,36.323,37.289,90.387,28.781,59.616,53.6,20.047,8.032,92.805,46,7,39,32,40,34,13,48,32,28,0.144,0.104,0.118,0.017,0.134,0.075,0.075,0.154,0.168,0.011,3,7
98.321,8.337,95.664,36.19,33.938,69.925,21.674,96.325,33.182,99.424,34,8,36,21,43,13,31,7,8,34,0.023,0.199,0.03,0.148,0.17,0.069,0.188,0.007,0.145,0.02,3,7
7.5,85.11,82.904,45.756,30.279,68.853,50.907,65.747,29.918,62.092,11,28,28,17,3,25,21,29,4,33,0.217,0.018,0.024,0.117,0.149,0.06,0.106,0.072,0.151,0.085,3,7
32.443,95.122,36.904,72.847,30.295,66.152,70.258,2.692,84.928,57.332,0,16,40,16,20,37,46,5,18,15,0.136,0.009,0.15,0.058,0.153,0.085,0.081,0.204,0.033,0.091,3,7
14.7,43.476,17.454,56.182,8.972,8.403,84.525,1.162,55.581,25.459,13,27,22,18,3,14,32,32,9,9,0.124,0.088,0.127,0.059,0.125,0.135,0.024,0.162,0.053,0.103,3,7
63.189,71.237,53.396,98.17,38.387,89.713,77.253,45.811,9.417,43.301,40,10,10,39,23,33,29,25,6,32,0.101,0.063,0.103,0.022,0.145,0.037,0.062,0.13,0.198,0.14,3,7
10.717,97.423,54.324,46.878,61.54,72.532,93.646,97.198,89.368,55.101,21,4,37,17,9,36,26,24,18,39,0.268,0,0.149,0.158,0.11,0.095,0.026,0.014,0.033,0.148,3,7
25.734,18.856,0.568,13.143,17.268,47.172,21.998,46.369,9.913,3.408,15,20,22,22,5,15,15,9,28,5,0.082,0.11,0.173,0.131,0.098,0.012,0.094,0.007,0.149,0.143,3,7
18.269,44.532,50.512,15.086,95.076,54.398,95.681,88.388,96.993,78.686,19,9,23,23,11,40,41,20,21,20,0.216,0.138,0.135,0.228,0.007,0.14,0.033,0.033,0.011,0.058,3,7
21.166,48.054,26.49,65.646,96.814,97.242,56.077,21.953,3.465,95.166,48,30,46,49,34,47,7,38,12,28,0.17,0.108,0.159,0.082,0.013,0.019,0.082,0.164,0.189,0.014,3,7
99.008,22.17,70.295,54.796,6.355,27.057,79.955,66.533,76.802,13.751,23,36,37,26,25,48,1,43,41,12,0.01,0.158,0.069,0.093,0.182,0.154,0.035,0.079,0.059,0.162,3,7
81.392,43.65,63.474,37.783,9.508,54.74,43.035,5.204,35.365,8.337,36,19,16,25,37,44,36,21,36,3,0.017,0.085,0.043,0.1,0.163,0.075,0.095,0.164,0.11,0.148,3,7
24.539,29.171,42.812,28.587,16.757,82.512,29.683,1.08,73.411,10.433,29,0,14,42,17,5,16,26,39,15,0.122,0.096,0.08,0.123,0.129,0.003,0.105,0.163,0.04,0.139,3,7
86.257,36.625,43.242,83.45,29.81,54.501,14.123,64.056,23.093,98.231,35,9,10,8,32,38,0,23,49,27,0.042,0.125,0.113,0.033,0.151,0.106,0.164,0.079,0.173,0.015,3,7
58.725,81.27,87.35,24.091,27.805,96.834,70.848,9.76,41.22,37.212,25,26,14,14,37,28,32,4,45,20,0.09,0.045,0.025,0.153,0.16,0.015,0.07,0.176,0.137,0.13,3,7
20.007,75.311,37.516,9.36,36.425,41.825,65.164,24.73,10.75,4.472,48,43,46,9,11,43,37,40,18,7,0.135,0.019,0.098,0.136,0.082,0.088,0.037,0.121,0.138,0.145,3,7
30.493,7.655,49.794,47.902,39.086,46.266,93.73,44.032,8.817,98.931,37,35,31,32,22,26,11,10,3,46,0.134,0.171,0.098,0.102,0.111,0.101,0.013,0.096,0.151,0.024,3,7
35.645,80.555,25.057,52.361,17.992,38.349,99.149,11.94,56.749,44.641,49,28,19,21,6,10,21,9,29,33,0.138,0.047,0.132,0.089,0.134,0.104,0.011,0.147,0.088,0.111,3,7
59.921,16.923,30.175,20.478,30.121,75.244,27.737,66.957,21.456,78.712,1,1,28,9,33,35,48,17,15,27,0.046,0.15,0.135,0.147,0.138,0.029,0.153,0.038,0.148,0.016,3,7
57.432,43.367,73.246,43.255,81.204,13.311,85.135,1.785,96.805,20.766,21,45,1,32,20,32,33,35,32,15,0.086,0.125,0.046,0.119,0.039,0.177,0.038,0.201,0.015,0.154,3,7
82.948,61.338,63.128,61.844,0.104,27.677,84.093,22.435,36.122,44.451,30,47,3,4,44,12,9,21,11,10,0.024,0.09,0.051,0.055,0.238,0.145,0.005,0.165,0.124,0.103,3,7
75.814,65.107,76.619,6.025,81.265,77.275,55.561,4.425,7.82,20.096,43,39,32,27,39,6,47,20,1,8,0.035,0.06,0.027,0.205,0.019,0.013,0.088,0.206,0.188,0.16,3,7
70.798,26.99,15.967,30.121,90.221,42.518,45.44,69.321,92.913,87.27,38,22,18,48,33,10,36,32,4,30,0.073,0.171,0.196,0.177,0.022,0.127,0.133,0.073,0,0.028,3,7
85.476,77.181,70.71,49.553,91.923,54.28,82.754,10.691,32.803,86.195,43,45,15,20,21,22,28,39,6,18,0.044,0.071,0.073,0.142,0.01,0.129,0.043,0.277,0.186,0.026,3,7
93.845,26.891,57.518,86.176,31.94,58.441,66.411,5.553,52.536,92.108,27,17,9,6,46,19,6,45,0,0,0.019,0.172,0.093,0.023,0.18,0.098,0.07,0.243,0.098,0.004,3,7
54.185,79.12,40.882,65.518,35.445,60.928,98.794,25.119,45.756,61.027,36,49,48,15,35,15,22,0,47,32,0.108,0.061,0.14,0.075,0.146,0.085,0.009,0.153,0.13,0.092,3,7
81.556,45.868,97.941,21.615,26.987,21.7,76.286,6.563,93.007,60.466,37,15,17,48,42,19,0,12,45,26,0.05,0.109,0.008,0.172,0.159,0.158,0.042,0.184,0.031,0.086,3,7
78.881,83.83,68.328,12.158,26.548,40.928,10.909,51.414,76.06,14.057,9,15,41,6,2,49,14,4,7,49,0.017,0.009,0.064,0.17,0.134,0.133,0.179,0.077,0.022,0.196,3,7
57.643,75.377,95.8,61.27,18.1,71.977,4.219,10.541,89.12,29.654,41,6,48,48,5,23,49,48,20,7,0.094,0.041,0.022,0.09,0.153,0.056,0.203,0.19,0.021,0.131,3,7
54.206,18.033,93.845,60.911,80.862,24.324,57.304,76.789,6.662,78.801,46,39,48,9,21,15,21,35,11,26,0.115,0.192,0.027,0.075,0.038,0.161,0.091,0.057,0.199,0.046,3,7
96.445,39.049,37.966,61.732,88.545,74.101,29.11,7.673,83.767,89.84,28,5,42,38,46,42,15,9,40,14,0.013,0.141,0.164,0.103,0.042,0.075,0.171,0.22,0.05,0.021,3,7
34.144,28.299,64.236,23.996,56.967,54.095,82.91,13.101,34.02,82.499,25,26,43,41,2,18,23,6,16,7,0.136,0.151,0.073,0.171,0.064,0.082,0.014,0.175,0.13,0.004,3,7
82.136,23.479,70.572,2.281,0.249,60.898,6.479,37.721,89.85,21.936,47,15,13,34,41,12,32,5,9,22,0.043,0.122,0.039,0.173,0.181,0.055,0.164,0.091,0.003,0.13,3,7
4.392,86.069,40.133,64.287,74.694,48.792,5.883,56.524,87.263,30.465,36,46,41,41,28,39,24,45,40,27,0.206,0.024,0.127,0.07,0.033,0.105,0.19,0.093,0.016,0.136,3,7
28.618,16.082,65.924,51.556,65.071,11.034,81.834,95.269,21.726,38.626,33,1,9,30,22,3,8,30,29,11,0.146,0.145,0.06,0.102,0.071,0.156,0.03,0.022,0.156,0.111,3,7
86.897,54.799,63.187,37.909,96.887,93.501,32.866,6.975,83.246,50.069,14,14,47,32,0,26,33,45,41,24,0.03,0.108,0.103,0.157,0,0.02,0.169,0.237,0.051,0.124,3,7
79.456,67.077,63.818,81.231,36.461,91.294,59.823,95.462,8.969,31.944,47,5,18,26,23,13,37,30,22,36,0.067,0.073,0.09,0.049,0.163,0.016,0.111,0.015,0.233,0.183,3,7
84.593,34.011,55.443,9.845,42.186,37.423,12.778,7.585,54.612,45.657,12,38,7,42,36,34,14,1,42,8,0.006,0.116,0.059,0.165,0.1,0.108,0.143,0.146,0.08,0.078,3,7
58.916,40.587,59.367,34.542,44.535,31.83,39.975,6.556,57.807,73.953,26,46,26,11,6,34,0,12,47,24,0.059,0.125,0.058,0.124,0.092,0.145,0.102,0.209,0.074,0.013,3,7
28.306,61.87,94.959,60.873,93.727,78.869,87.652,4.633,67.675,89.716,10,6,14,35,3,13,1,5,39,37,0.215,0.107,0.011,0.134,0.005,0.06,0.023,0.284,0.116,0.046,3,7
36.253,85.731,29.068,1.809,36.001,99.414,50.341,92.157,57.089,76.613,9,36,28,46,4,33,16,6,17,24,0.132,0.05,0.16,0.228,0.129,0.02,0.108,0.016,0.095,0.06,3,7
78.283,2.096,75.478,76.559,23.236,22.856,68.265,53.961,64.605,30.584,30,29,39,2,43,5,41,3,6,45,0.016,0.247,0.029,0.005,0.191,0.171,0.052,0.075,0.044,0.17,3,7
84.656,30.378,50.009,45.817,54.408,55.865,36.678,7.963,17.908,2.77,29,27,25,22,49,30,44,4,44,44,0.011,0.114,0.075,0.082,0.078,0.066,0.109,0.146,0.145,0.174,3,7
64.092,61.219,90.476,65.642,69.832,52.705,74.792,23.632,82.7,38.888,40,8,21,16,3,35,36,14,30,9,0.108,0.095,0.012,0.086,0.064,0.14,0.072,0.216,0.043,0.165,3,7
92.621,17.836,18.168,21.969,70.562,71.872,62.6,72.415,61.036,53.971,26,39,14,34,21,33,49,34,44,18,0.009,0.189,0.17,0.176,0.055,0.061,0.094,0.061,0.094,0.091,3,7
47.28,43.141,36.363,83.552,83.411,46.701,77.516,45.492,80.158,15.101,38,31,48,12,7,25,1,40,24,20,0.134,0.144,0.174,0.006,0.004,0.129,0.019,0.141,0.023,0.226,3,7
56.316,67.796,19.133,87.816,95.874,61.177,35.626,30.031,17.907,10.687,2,5,34,26,30,25,18,14,8,35,0.073,0.054,0.164,0.032,0.02,0.08,0.122,0.129,0.147,0.18,3,7
78.92,97.331,71.083,11.365,35.707,74.285,21.912,34.123,19.657,80.712,9,18,26,31,29,46,38,36,29,7,0.037,0.007,0.063,0.183,0.134,0.069,0.167,0.142,0.165,0.032,3,7
73.883,43.963,49.086,86.965,88.879,18.819,79.655,4.38,98.604,26.447,21,16,2,0,43,8,12,31,15,15,0.068,0.127,0.106,0.025,0.053,0.174,0.049,0.222,0.012,0.164,3,7
33.678,66.629,77.618,8.088,36.296,85.771,21.703,75.229,89.194,7.983,46,42,25,12,15,37,39,3,19,7,0.15,0.073,0.039,0.187,0.126,0.027,0.172,0.031,0.009,0.185,3,7
23.41,7.296,83.084,42.785,34.478,1.95,4.725,98.036,89.171,57.023,3,42,18,15,14,33,17,33,49,39,0.121,0.168,0.032,0.096,0.109,0.172,0.159,0.016,0.039,0.086,3,7
20.056,23.852,33.942,66.669,88.821,0.082,13.834,77.088,20.446,64.068,35,32,9,49,28,48,1,1,5,9,0.146,0.137,0.105,0.069,0.016,0.19,0.137,0.021,0.127,0.05,3,7
25.251,40.191,99.225,54.699,37.717,64.685,15.169,73.402,43.667,52.122,41,4,26,0,33,1,46,39,3,49,0.154,0.108,0.013,0.08,0.128,0.063,0.175,0.067,0.102,0.11,3,7
3.937,39.485,98.117,39.204,53.991,69.978,35.139,20.285,59.96,21.023,19,9,17,46,2,49,11,38,10,3,0.164,0.1,0.01,0.125,0.071,0.078,0.108,0.151,0.067,0.126,3,7
74.647,98.097,51.12,42.411,77.973,28.048,65.527,25.848,44.827,5.743,28,44,1,17,19,1,40,19,6,45,0.06,0.026,0.088,0.114,0.048,0.131,0.084,0.146,0.103,0.199,3,7
8.833,59.823,42.529,12.219,13.152,61.14,99.47,76.551,90.187,32.232,14,40,12,47,35,28,38,14,28,25,0.161,0.091,0.1,0.18,0.169,0.08,0.02,0.042,0.029,0.128,3,7
34.921,9.88,67.095,53.08,75.964,20.588,67.511,20.761,14.09,32.72,21,43,3,44,14,4,5,15,46,28,0.111,0.185,0.021,0.082,0.007,0.134,0.022,0.141,0.177,0.12,3,7
23.421,43.121,93.196,81.247,59.723,83.166,94.118,69.526,0.592,25.035,47,11,6,32,10,46,4,8,18,39,0.198,0.126,0.004,0.05,0.086,0.055,0,0.061,0.232,0.188,3,7
82.902,33.406,18.847,89.122,95.334,97.287,71.97,88.72,25.892,3.5,11,3,35,11,27,5,28,1,21,35,0.042,0.154,0.213,0.027,0.024,0.003,0.081,0.02,0.186,0.25,3,7
92.164,45.066,83.597,8.522,70.083,64.954,29.618,61.956,63.855,83.182,49,0,1,24,34,42,5,45,28,44,0.023,0.129,0.024,0.241,0.076,0.094,0.174,0.104,0.091,0.045,3,7
67.149,17.321,18.424,71.787,1.869,47.695,55.446,80.182,80.294,54.62,38,34,26,34,37,36,25,8,30,36,0.054,0.193,0.186,0.039,0.239,0.108,0.08,0,0.012,0.089,3,7
55.433,17.69,46.784,82.478,52.774,21.083,0.167,72.876,58.873,28.838,46,3,27,0,32,28,20,45,18,47,0.083,0.148,0.093,0,0.082,0.152,0.195,0.043,0.062,0.143,3,7
59.675,66.819,36.63,10.276,54.989,86.192,52.264,81.844,28,4.336,39,30,17,33,30,0,6,16,28,45,0.081,0.06,0.123,0.191,0.087,0,0.081,0.018,0.148,0.211,3,7
37.124,50.769,88.495,95.515,13.564,6.553,25.774,49.416,84.024,37.922,30,37,8,12,11,17,8,45,19,27,0.13,0.111,0.013,0.004,0.157,0.175,0.131,0.121,0.032,0.126,3,7
81.046,95.601,2.552,62.824,80.914,14.012,29.65,20.145,35.238,4.242,0,6,0,49,12,4,8,40,0,9,0.024,0.006,0.154,0.102,0.036,0.139,0.117,0.164,0.1,0.16,3,7
21.461,37.525,57.456,29.991,89.02,16.209,4.067,88.328,68.875,88.704,0,42,22,31,34,30,45,48,31,28,0.152,0.133,0.08,0.145,0.014,0.176,0.209,0.021,0.058,0.012,3,7
20.108,64.57,20.744,0.222,94.293,94.836,8.706,48.416,13.115,67.465,31,47,19,31,29,22,25,38,36,7,0.141,0.075,0.133,0.174,0.014,0.009,0.157,0.097,0.155,0.046,3,7
97.989,33.503,36.946,96.323,60.995,73.118,35.608,42.272,66.274,91.371,49,1,1,43,39,6,2,32,25,45,0.026,0.163,0.155,0.027,0.114,0.066,0.159,0.158,0.093,0.04,3,7
15.834,67.381,48.409,96.571,71.105,63.726,53.512,56.962,75.551,67.445,25,41,21,49,41,6,32,4,10,5,0.216,0.097,0.132,0.029,0.088,0.084,0.126,0.099,0.057,0.074,3,7
5.887,34.743,17.644,25,49.41,38.456,4.672,89.149,4.829,88.329,35,45,34,23,48,6,8,36,23,39,0.152,0.11,0.132,0.114,0.087,0.083,0.14,0.016,0.147,0.019,3,7
71.629,79.868,85.494,73.113,29.418,48.294,56.753,53.956,2.081,68.612,24,14,23,17,49,0,49,23,39,3,0.055,0.024,0.012,0.047,0.197,0.114,0.113,0.109,0.276,0.053,3,7
49.098,82.371,30.779,58.924,88.366,94.016,56.931,14.416,83.737,36.854,32,31,6,34,1,23,43,48,46,43,0.127,0.042,0.163,0.103,0.014,0.009,0.112,0.222,0.045,0.163,3,7
36.714,59.507,34.829,40.084,0.264,72.956,3.727,43.292,36.915,16.858,21,40,14,22,36,0,43,37,18,36,0.092,0.049,0.093,0.085,0.182,0,0.178,0.085,0.09,0.145,3,7
51.341,68.522,46.817,3.621,91.18,35.945,70.283,42.249,32.573,64.925,31,4,5,26,13,3,18,1,32,12,0.114,0.052,0.1,0.213,0.011,0.121,0.061,0.106,0.156,0.067,3,7
83.157,25.42,37.616,21.881,26.27,15.291,79.75,4.269,74.849,67.714,37,8,45,13,36,19,35,30,12,40,0.019,0.128,0.125,0.139,0.144,0.157,0.025,0.189,0.021,0.055,3,7
51.616,49.272,74.105,31.874,42.748,35.851,22.407,26.32,75.548,26.907,11,0,0,7,36,32,29,45,40,29,0.072,0.072,0.004,0.124,0.11,0.126,0.162,0.16,0.022,0.149,3,7
24.58,48.25,66.735,67.9,99.748,5.706,41.547,40.585,28.307,82.629,2,14,28,32,9,27,42,0,17,12,0.135,0.101,0.078,0.079,0.006,0.186,0.132,0.105,0.139,0.039,3,7
37.71,51.488,20.489,7.607,67.309,4.016,16.729,48.725,90.874,10.106,39,1,18,35,49,39,23,36,15,15,0.102,0.062,0.119,0.148,0.06,0.156,0.128,0.083,0.007,0.134,3,7
78.696,15.99,35.347,79.191,88.707,50.614,26.31,16.137,6.068,64.818,45,42,42,5,49,43,40,39,40,45,0.035,0.163,0.123,0.02,0.016,0.092,0.141,0.162,0.183,0.064,3,7
74.844,28.714,87.975,88.458,82.27,83.02,96.127,64.971,82.978,82.111,10,26,19,8,13,23,25,14,24,29,0.1,0.331,0.05,0.035,0.07,0.077,0.019,0.15,0.079,0.088,3,7
81.872,33.406,67.283,19.62,76.364,61.331,71.91,96.257,56.087,89.273,35,36,17,41,0,34,0,27,49,46,0.056,0.194,0.089,0.235,0.056,0.114,0.069,0.012,0.135,0.04,3,7
34.363,23.186,24.647,60.917,87.095,64.574,90.967,79.059,30.875,64.762,34,1,48,22,37,44,49,48,20,46,0.154,0.17,0.183,0.083,0.023,0.082,0.018,0.047,0.158,0.082,3,7
43.966,89.619,14.489,89.7,16.763,54.07,21.984,63.505,52.913,66.532,12,14,1,18,18,25,4,23,24,8,0.114,0.012,0.172,0.016,0.182,0.103,0.157,0.08,0.105,0.059,3,7
98.779,63.719,93.841,2.938,47.125,26.409,51.97,8.159,90.638,4.453,45,15,36,25,30,20,27,38,42,21,0.025,0.061,0.026,0.176,0.103,0.131,0.092,0.178,0.037,0.17,3,7
37.003,42.703,51.448,40.744,29.806,55.298,61.722,6.022,49.233,5.961,34,46,20,19,3,39,24,37,7,40,0.107,0.093,0.047,0.086,0.118,0.043,0.011,0.223,0.048,0.225,3,7
2.728,34.032,66.583,77.927,15.82,58.03,50.15,18.735,21.989,14.924,26,38,31,18,14,43,28,48,27,22,0.167,0.111,0.037,0.003,0.13,0.065,0.069,0.151,0.127,0.138,3,7
63.377,13.704,65.869,12.89,16.028,10.155,95.379,38.346,5.938,52.867,1,3,12,0,17,21,5,12,49,4,0.049,0.126,0.057,0.125,0.137,0.15,0.005,0.098,0.185,0.068,3,7
1.075,60.247,12.84,85.627,42.541,24.204,19.351,62.512,33.297,68.336,30,20,36,3,46,38,33,39,28,9,0.179,0.058,0.159,0,0.106,0.138,0.145,0.063,0.115,0.037,3,7
90.265,84.523,12.813,13.912,81.937,61.548,97.229,56.049,46.07,56.758,16,40,30,47,26,31,49,47,8,41,0.02,0.046,0.21,0.216,0.045,0.095,0.02,0.116,0.121,0.112,3,7
56.254,66.033,73.293,68.676,1.097,34.274,55.227,7.853,88.022,88.268,30,18,14,15,1,41,2,33,27,2,0.102,0.069,0.048,0.06,0.222,0.166,0.085,0.228,0.019,0.001,3,7
71.327,12.974,24.981,95.67,77.555,48.606,20.033,21.367,89.387,52.786,40,4,21,37,14,48,26,19,6,41,0.069,0.164,0.15,0.019,0.042,0.119,0.162,0.156,0.014,0.106,3,7
31.723,97.187,79.999,58.365,10.731,43.259,27.839,60.755,12.939,39.652,2,19,42,32,2,8,31,46,2,34,0.112,0.011,0.055,0.086,0.148,0.096,0.137,0.09,0.145,0.119,3,7
54.775,70.871,53.021,69.881,45.006,64.204,10.256,20.948,96.083,78.275,35,0,17,20,43,15,39,23,23,48,0.108,0.055,0.103,0.067,0.133,0.077,0.207,0.176,0.011,0.062,3,7
22.106,31.186,66.766,88.346,86.345,31.026,59.938,40.224,73.416,9.912,6,24,18,34,29,0,21,38,27,43,0.158,0.146,0.06,0.018,0.02,0.134,0.077,0.132,0.049,0.206,3,7
51.745,14.802,54.055,56.075,1.873,83.059,1.159,56.329,11.394,90.892,9,6,48,49,42,45,44,28,33,40,0.072,0.137,0.085,0.081,0.176,0.031,0.178,0.072,0.155,0.015,3,7
90.936,83.098,64.823,29.603,24.123,5.198,35.46,85.605,68.983,60.089,12,22,48,37,5,28,11,48,45,42,0.004,0.028,0.085,0.165,0.162,0.219,0.137,0.035,0.073,0.093,3,7
39.714,22.956,92.836,42.026,45.807,92.816,22.917,1.526,13.471,58.257,32,40,4,35,10,1,25,30,46,6,0.111,0.146,0.002,0.109,0.088,0,0.137,0.178,0.166,0.064,3,7
33.706,74.02,57.146,65.978,80.247,23.712,76.616,3.791,96.989,87.815,19,26,6,6,29,49,35,47,29,2,0.159,0.067,0.096,0.076,0.054,0.199,0.066,0.245,0.015,0.022,3,7
99.343,57.003,14.976,87.94,37.875,32.085,15.026,10.671,81.068,81.896,32,17,36,41,48,14,6,48,4,33,0.015,0.085,0.172,0.04,0.136,0.129,0.156,0.186,0.034,0.047,3,7
52.297,98.76,69.002,19.25,68.908,27.298,75.917,19.937,29.107,23.148,10,28,46,4,35,2,9,28,13,4,0.087,0.02,0.086,0.14,0.078,0.124,0.045,0.157,0.13,0.133,3,7
27.075,6.608,23.648,29.493,48.758,24.913,91.759,98.313,25.174,93.131,0,47,44,41,5,21,34,43,32,12,0.121,0.177,0.147,0.135,0.087,0.134,0.026,0.019,0.139,0.014,3,7
73.853,89.61,51.694,41.492,66.917,63.606,62.209,80.599,85.966,63.94,21,14,48,19,4,44,28,25,0,31,0.075,0.007,0.179,0.205,0.094,0.129,0.126,0.05,0.015,0.12,3,7
